;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
10;SAN PABLO;0.0;353.0;0.0;0.0;379.6;63.6;0.0;0;0.0;195.0;887.0;177.8;0.0;63.6;0.0;910.0;558.4;1075.0;299.20000000000005;0.0;957.0;1482.4;1533.4;905;911
11;CHIGUAYANTE;0.0;613.0;5681.8;457.0;2543.4;3685.2;1094.3333333333333;0;0.0;3628.0;2450.0;3185.0;73.33333333333333;968.2;73.33333333333333;1185.0;2205.0;7006.0;4455.4;0.0;8352.8;3574.4;4347.2;5815;9372
12;CONSTITUCION;172.4;169.8;853.4000000000001;1858.0;1543.0;504.0;0.0;0;0.0;2404.8;1577.2;1308.4;0.0;0.0;0.0;375.6;7372.6;1741.0;346.6;0.0;3406.4;2282.6;10143.6;3262;4012
13;LAS CABRAS;0.0;0.0;1300.6;0.0;696.2;593.8;0.0;0;0.0;711.0;1400.6;440.0;0.0;18.8;0.0;1111.0;1987.2;7095.0;0.0;0.0;2158.0;1536.0;2795.4;2236;1994
14;SAN IGNACIO;0.0;134.8;98.2;78.0;1502.0;55.400000000000006;0.0;0;436.8;229.0;361.0;262.0;0.0;79.4;0.0;1007.8;1254.0;551.0;344.2;0.0;1046.2;933.4000000000001;5717.0;1465;1465
15;SANTA JUANA;0.0;32.800000000000004;305.4;101.0;262.6;2020.4;0.0;0;0.0;238.0;644.0;256.0;0.0;30.400000000000002;0.0;406.4;279.0;468.0;2872.6000000000004;0.0;828.0;1372.0;2058.4;1653;1283
16;RIO NEGRO;0.0;0.0;0.0;624.0;185.4;60.0;0.0;0;0.0;107.0;889.0;146.8;0.0;60.0;0.0;1056.0;0.0;982.0;159.2;0.0;1303.6;2958.0;3082.6000000000004;866;1394
17;SAN JOSE DE MAIPO;200.0;0.0;277.4;86.0;2051.8;241.2;37.333333333333336;0;498.0;1736.2;375.0;225.0;179.33333333333334;224.2;37.333333333333336;616.0;1203.2;1045.0;197.2;0.0;1676.2;1230.4;1007.0;1267;1931
18;O'HIGGINS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;219.0;0.0;0.0;0.0;0.0;9.0;0.0;95.0;0.0;0.0;0.0;213.8;147.6;13;7
19;PERQUENCO;0.0;0.0;953.8;43.400000000000006;521.0;59.6;0.0;0;0.0;67.0;254.4;345.6;0.0;9.600000000000001;0.0;890.2;397.0;315.0;190.8;0.0;489.8;1041.8;394.2;871;716
20;NINHUE;0.0;57.0;0.0;51.0;0.0;219.6;0.0;0;0.0;0.0;1086.8000000000002;63.0;0.0;274.6;0.0;115.2;807.4000000000001;386.6;141.8;0.0;329.20000000000005;765.4;831.6;424;356
21;CAMARONES;13.0;0.0;156.2;0.0;28.200000000000003;89.60000000000001;47.73333333333334;0;0.0;44.2;212.8;22.8;58.73333333333334;91.60000000000001;48.73333333333334;153.4;155.8;35.8;88.2;0.0;57.4;94.0;227.0;129;108
22;PALMILLA;0.0;219.0;453.6;472.8;149.0;305.4;0.0;0;0.0;397.0;1039.0;196.0;0.0;48.400000000000006;0.0;127.0;931.4000000000001;1045.4;151.0;0.0;1751.8000000000002;1251.0;2357.8;1116;816
23;LAJA;0.0;38.400000000000006;922.4;120.0;233.0;354.0;196.93333333333334;0;0.0;154.0;616.0;217.0;18.933333333333334;0.0;18.933333333333334;131.6;3464.4;2865.4;341.8;0.0;2012.8;4126.8;2271.8;1369;1532
24;MARCHIGUE;0.0;0.0;0.0;194.0;622.0;25.6;0.0;0;0.0;94.0;111.6;37.6;0.0;25.6;0.0;387.0;824.8000000000001;883.0;0.0;0.0;744.8000000000001;757.4000000000001;3454.0;457;376
25;GUAITECAS;0.0;0.0;110.0;75.0;0.0;0.0;0.0;0;0.0;32.6;10.0;0.0;0.0;0.0;0.0;230.8;108.80000000000001;12.4;0.0;0.0;120.4;373.6;116.4;89;29
26;VICHUQUEN;0.0;8.8;226.8;72.2;38.2;18.0;0.0;0;0.0;16.0;132.0;0.0;0.0;4.0;0.0;297.0;682.8000000000001;379.4;13.8;0.0;263.4;1773.4;844.0;280;228
27;COQUIMBO;1528.8;2860.2;3809.6;1929.8000000000002;7474.4;4509.8;395.73333333333335;0;0.0;9191.6;5486.6;7255.0;395.73333333333335;1712.8000000000002;395.73333333333335;1817.6;3246.2;11155.6;5096.200000000001;0.0;13988.6;8913.8;22735.0;20086;26652
28;CONTULMO;0.0;16.0;388.8;94.0;315.0;88.0;0.0;0;0.0;234.0;252.0;61.0;0.0;0.0;0.0;124.0;571.2;215.0;274.20000000000005;0.0;1226.4;561.4000000000001;527.8;531;292
29;SAN JAVIER;0.0;862.0;294.40000000000003;0.0;2357.0;1449.0;0.0;0;571.2;2391.4;1565.0;571.0;0.0;0.0;0.0;2586.0;1182.4;2014.4;1524.8000000000002;0.0;4140.4;6612.4;10600.2;3690;4176
30;JUAN FERNANDEZ;0.0;0.0;0.0;0.0;498.20000000000005;3.2;1.866666666666667;0;0.0;19.4;9.0;6.0;1.866666666666667;3.2;2.866666666666667;7.4;0.8;5.0;4.0;0.0;17.0;104.60000000000001;7.2;64;21
31;SALAMANCA;0.0;0.0;0.0;443.20000000000005;1010.6;0.0;0.0;0;0.0;1167.2;1301.8;1650.0;0.0;0.0;0.0;3084.0;589.4000000000001;911.2;0.0;0.0;799.8;3374.8;2238.2;1517;1577
32;COYHAIQUE;0.0;0.0;1145.0;0.0;0.0;1283.0;0.0;0;0.0;4182.4;4060.0;0.0;0.0;0.0;0.0;2014.8000000000002;2561.0;3739.0;1711.2;0.0;3771.2;6056.8;6409.4;4471;4991
33;PUYEHUE;0.0;0.0;0.0;0.0;674.4;78.0;0.0;0;0.0;733.0;1711.0;565.6;0.0;78.0;0.0;203.0;0.0;1744.0;228.4;0.0;876.6;1443.0;1575.6;1271;1119
34;TORTEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;19.0;50.0;0.0;0.0;0.0;0.0;22.0;0.0;98.4;0.0;0.0;0.0;234.6;163.2;23;26
35;MAFIL;0.0;0.0;0.0;223.8;115.0;22.0;0.0;0;0.0;84.2;572.0;91.0;0.0;0.0;0.0;696.8;742.4000000000001;1099.0;0.0;0.0;809.6;1285.2;669.2;582;600
36;FRESIA;0.0;71.0;0.0;76.4;558.2;430.4;0.0;0;0.0;83.0;1327.0;90.8;0.0;55.400000000000006;0.0;66.0;643.2;985.0;0.0;0.0;1481.8000000000002;3366.6;952.8;1435;1023
37;QUELLON;0.0;255.0;0.0;0.0;433.0;723.8;0.0;0;0.0;1474.0;1304.0;626.8;0.0;831.8;0.0;1836.0;0.0;1723.8;1134.6;0.0;2117.0;4012.4;8144.8;2182;1656
38;LOS SAUCES;0.0;0.0;277.0;363.8;101.2;0.0;0.0;0;0.0;0.0;534.2;486.6;0.0;0.0;0.0;281.6;483.8;45.0;148.8;0.0;485.20000000000005;1040.4;1748.8;602;493
39;CERRILLOS;238.0;0.0;0.0;288.0;4290.4;751.4000000000001;301.8666666666667;0;3199.0;3105.0;2096.8;3765.0;301.8666666666667;1227.4;301.8666666666667;1224.6;2776.8;1142.0;482.40000000000003;0.0;6998.2;6662.6;2317.6;5296;9146
40;VILLARRICA;0.0;1867.0;596.2;647.8;3778.4;433.0;0.0;0;0.0;3479.0;1990.4;1021.0;0.0;444.0;0.0;3124.4;3297.6000000000004;795.0;1479.2;0.0;5478.6;8666.4;6547.8;5905;6035
41;FREIRINA;0.0;0.0;274.40000000000003;0.0;118.0;327.2;0.0;0;0.0;486.6;815.0;0.0;0.0;93.2;51.0;23.200000000000003;64.8;621.0;0.0;0.0;123.0;565.2;793.2;404;501
42;ÑUÑOA;2295.0;0.0;2999.0;7553.6;82457.0;2516.0;0.0;0;6871.0;22211.0;4791.0;0.0;0.0;1455.0;0.0;3684.6;2258.8;10174.0;2772.8;0.0;20599.8;24201.6;16106.0;12413;16835
43;PAINE;135.0;0.0;0.0;815.2;3452.0;3688.0;0.0;0;1712.8000000000002;3262.0;2892.2;913.0;542.0;193.0;0.0;213.0;680.4;3617.0;1398.0;0.0;15067.0;2704.2;13187.6;5748;5995
44;CHEPICA;0.0;0.0;240.0;243.20000000000002;131.0;234.60000000000002;0.0;0;0.0;484.0;394.0;395.0;0.0;69.60000000000001;0.0;91.0;1168.8;2430.8;346.8;0.0;1972.6;1062.4;3925.0;1545;1120
45;NUEVA IMPERIAL;0.0;1170.0;425.2;208.2;1797.8;671.2;0.0;0;0.0;320.0;1326.2;398.0;0.0;1096.2;0.0;2520.0;1437.0;1253.0;1748.8000000000002;0.0;2245.4;3252.0;6014.8;2495;2382
46;SAN FERNANDO;0.0;73.0;2796.4;1611.0;2309.0;4005.4;0.0;0;1867.0;4136.0;2452.0;777.0;0.0;1054.4;0.0;607.0;3056.2000000000003;5136.0;1882.8000000000002;0.0;5790.0;5717.4;6190.8;5410;9421
