;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
167;SIERRA GORDA;16.0;0.0;31.0;8.4;32.0;11.2;0.0;0;0.0;32.0;25.8;33.0;0.0;7.2;0.0;5.6;38.0;338.0;120.80000000000001;0.0;61.8;228.20000000000002;113.8;158;141
168;PADRE LAS CASAS;0.0;904.6;1287.0;2777.0;3423.6;3184.2;0.0;0;0.0;3554.6;2866.2;621.0;0.0;1694.2;0.0;3763.2;2073.0;753.0;4724.0;0.0;8460.400000000001;6460.4;1691.2;6815;8511
169;LAS CONDES;2645.0;0.0;4314.0;21620.6;17337.0;1145.0;0.0;0;5439.0;5141.0;5445.0;0.0;0.0;2603.0;0.0;3186.4;1379.0;5409.0;3486.6000000000004;0.0;61057.4;35108.6;34974.0;15055;17347
170;LA PINTANA;2806.0;0.0;4466.0;2003.0;6009.8;6618.6;506.9333333333334;0;5324.6;7581.0;8143.0;3566.4;6435.933333333333;432.6;506.9333333333334;2524.6;5490.6;7645.0;4269.4;0.0;10937.6;6685.6;5476.6;14824;21140
171;EL QUISCO;0.0;0.0;119.0;0.0;1089.6;0.0;66.93333333333334;277;0.0;2070.0;607.8;259.0;66.93333333333334;0.0;166.93333333333334;259.0;885.6;637.4000000000001;135.8;0.0;1520.0;1246.8;2037.8000000000002;961;1631
172;OLMUE;0.0;134.8;0.0;455.8;578.8;112.0;269.6;0;0.0;555.6;1050.0;0.0;269.6;112.0;269.6;288.6;1271.4;580.0;192.0;0.0;2339.2;1791.2;928.6;1495;2107
173;LAGUNA BLANCA;0.0;0.0;0.0;85.6;22.0;0.0;0.0;234;0.0;6.0;22.0;0.0;0.0;0.0;0.0;97.2;6.6000000000000005;163.0;9.4;0.0;16.0;23.200000000000003;112.4;51;35
174;QUILLECO;0.0;21.6;439.6;69.60000000000001;1008.8;0.0;61.53333333333333;0;0.0;61.0;2005.8;106.0;8.533333333333333;0.0;8.533333333333333;207.2;798.0;591.6;259.6;0.0;1239.6;913.8000000000001;662.2;880;746
175;ANDACOLLO;96.0;83.4;1173.6;59.0;168.6;49.6;0.0;185;0.0;929.4;644.2;213.60000000000002;0.0;23.6;0.0;56.6;29.0;1007.4;558.0;0.0;479.0;740.0;615.4000000000001;1187;1270
176;PORVENIR;0.0;0.0;0.0;392.0;0.0;0.0;0.0;755;0.0;297.4;629.0;0.0;0.0;0.0;0.0;771.0;879.4;51.400000000000006;0.0;0.0;505.0;37.6;0.0;182;230
177;PUENTE ALTO;3006.0;0.0;14143.400000000001;7220.0;28847.8;3379.6000000000004;920.2666666666668;9981;21861.800000000003;42639.6;2696.0;16743.4;9858.266666666666;10858.6;920.2666666666668;7360.0;2617.2000000000003;15564.0;18148.6;0.0;32713.0;42894.2;12173.0;39541;61588
178;ANTOFAGASTA;2414.2;0.0;5389.2;9568.4;13271.0;7566.2;0.0;0;0.0;14511.8;6149.0;13227.2;0.0;2786.2;0.0;3884.4;10255.8;7859.8;8980.8;0.0;26466.2;12736.2;9576.0;30261;44928
179;PURRANQUE;0.0;0.0;0.0;0.0;1035.6;97.60000000000001;0.0;356;0.0;251.0;3369.0;672.0;0.0;97.60000000000001;0.0;58.0;326.40000000000003;1368.0;677.2;0.0;3365.8;1341.6;1430.8;1803;1906
180;PANGUIPULLI;0.0;0.0;0.0;517.4000000000001;1613.4;154.0;0.0;0;0.0;956.8;629.8;1101.0;0.0;0.0;0.0;1028.2;3049.6000000000004;2624.0;0.0;0.0;3527.2;6542.6;2917.6;3673;3660
181;PANQUEHUE;0.0;0.0;0.0;0.0;286.4;66.0;19.733333333333334;171;0.0;115.0;201.60000000000002;0.0;19.733333333333334;66.0;19.733333333333334;814.4000000000001;407.20000000000005;473.0;95.0;0.0;598.6;726.6;811.6;566;492
182;ISLA DE PASCUA;0.0;0.0;0.0;1290.0;0.0;0.0;0.0;124;0.0;20.0;303.20000000000005;0.0;0.0;0.0;0.0;324.8;166.8;718.6;0.0;0.0;44.0;719.4000000000001;0.0;199;254
