;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
288;PUNITAQUI;0.0;230.4;1054.8;239.20000000000002;391.6;258.4;0.0;0;0.0;580.8;732.6;442.0;0.0;98.4;0.0;416.20000000000005;224.6;463.8;238.0;0.0;473.0;640.8;758.8000000000001;1013;1009
289;CALERA DE TANGO;23.200000000000003;0.0;240.8;191.20000000000002;2110.8;172.2;0.0;0;548.0;793.0;396.8;302.0;181.0;671.2;0.0;0.0;547.2;1458.0;179.2;0.0;2927.2;1816.0;2776.4;1920;2145
290;CATEMU;0.0;0.0;0.0;0.0;1580.0;272.40000000000003;30.666666666666668;0;0.0;401.4;185.8;0.0;30.666666666666668;272.40000000000003;30.666666666666668;1794.6;296.0;348.6;131.0;0.0;727.0;2607.6000000000004;154.2;970;1022
291;CABRERO;0.0;66.4;3515.0;1162.6;609.2;0.0;195.13333333333333;0;0.0;211.0;2393.2;1384.6;22.133333333333336;0.0;22.133333333333336;774.6;2022.0;2264.0;1513.4;0.0;4083.2;1152.8;1858.0;2719;2444
292;PALMILLA;0.0;227.0;460.0;473.20000000000005;149.0;305.0;0.0;0;0.0;395.0;1053.0;203.0;0.0;48.0;0.0;131.0;955.0;999.4;153.0;0.0;1849.4;1217.4;2355.0;1090;819
293;PUERTO VARAS;0.0;1817.0;0.0;2700.6;3436.2;331.8;0.0;4341;0.0;464.0;3164.0;3130.0;0.0;1548.8;0.0;2072.0;0.0;3756.8;0.0;0.0;6486.8;3626.6;3114.4;4160;4705
294;ANTARTICA;0.0;0.0;0.0;0.0;5.2;0.0;0.0;0;0.0;0.0;3.8;0.0;0.0;0.0;0.0;3.0;4.800000000000001;1.0;0.0;0.0;18.0;18.0;11.0;2;7
295;RANQUIL;0.0;32.0;0.0;423.0;0.0;99.0;0.0;0;416.0;0.0;804.8;71.0;0.0;8.0;0.0;715.6;740.6;218.0;127.80000000000001;0.0;148.0;616.4;1582.8;380;403
296;LONQUIMAY;0.0;140.0;498.0;253.8;175.8;0.0;0.0;1098;0.0;0.0;862.0;534.6;0.0;776.0;0.0;299.6;383.40000000000003;927.0;862.4000000000001;0.0;229.4;644.4000000000001;1526.0;1222;637
297;EL CARMEN;0.0;66.6;219.4;49.0;135.0;37.2;0.0;0;97.60000000000001;108.8;1120.0;272.6;0.0;46.2;0.0;390.8;888.4000000000001;2519.6;366.0;0.0;858.8;1282.6;3411.0;1130;808
298;MAULE;252.4;531.8;1473.6;1663.6;942.0;140.0;0.0;0;0.0;859.0;6247.2;579.2;0.0;0.0;0.0;399.6;2527.6000000000004;565.6;954.0;0.0;3268.0;3260.2;3129.4;2441;3705
299;COLINA;0.0;0.0;997.8;3494.2;4327.8;659.2;407.73333333333335;0;1028.0;3053.0;4423.0;2258.6;407.73333333333335;1806.2;407.73333333333335;3510.4;1639.2;3591.0;0.0;0.0;15670.8;15281.2;10673.8;7441;10302
300;SANTA BARBARA;0.0;24.0;337.6;541.6;141.4;0.0;129.2;0;0.0;307.0;1075.4;717.6;15.200000000000001;0.0;15.200000000000001;134.4;1424.8000000000002;1408.8;326.2;0.0;1342.6;1150.6;1673.4;1065;1204
301;QUINTERO;0.0;0.0;2080.4;931.0;1439.2;190.0;253.33333333333334;0;0.0;826.2;927.2;1054.0;253.33333333333334;190.0;253.33333333333334;1778.0;1505.6000000000001;581.6;304.4;0.0;2699.2;1632.2;983.0;2253;3130
302;PAILLACO;0.0;0.0;0.0;283.4;1534.4;1137.0;0.0;0;0.0;2869.2;1276.8;191.0;0.0;0.0;0.0;238.2;743.2;3327.0;0.0;0.0;2261.0;3582.2;484.0;1878;1511
303;CHANCO;0.0;0.0;0.0;0.0;0.0;67.0;0.0;647;0.0;136.0;1158.0;0.0;0.0;0.0;0.0;609.6;2097.6000000000004;153.0;106.0;0.0;804.0;1902.8;706.2;723;411
304;ILLAPEL;0.0;0.0;1107.6;0.0;2384.8;161.0;0.0;0;0.0;993.2;5946.8;819.6;0.0;0.0;0.0;1615.4;711.2;2188.8;0.0;0.0;761.0;1181.2;1788.8;1567;1605
305;CASABLANCA;0.0;0.0;48.800000000000004;471.4;4258.4;246.8;72.26666666666667;0;0.0;494.20000000000005;1191.8;464.0;72.26666666666667;246.8;213.26666666666665;354.4;723.4;849.6;327.4;0.0;2059.4;2534.2;2479.2;1995;2379
306;SAAVEDRA;0.0;924.0;166.4;72.4;1707.6;276.8;0.0;155;0.0;533.0;280.6;126.0;0.0;16.8;0.0;634.2;1202.8;468.0;446.40000000000003;0.0;164.0;1550.0;2236.6;1380;850
307;LINARES;0.0;674.0;3614.2;1045.0;6659.0;0.0;0.0;0;0.0;6697.4;2775.0;766.0;0.0;0.0;0.0;4790.8;3019.4;4657.2;1279.4;0.0;7032.2;20053.2;5980.4;5866;9232
308;SAN NICOLAS;0.0;89.4;116.0;156.0;942.0;259.4;0.0;534;0.0;322.0;1127.0;0.0;0.0;196.4;0.0;773.2;1029.0;696.0;368.0;0.0;1112.0;2262.4;1377.6;1338;1110
309;PUCHUNCAVI;0.0;0.0;299.0;421.0;2300.0;218.4;130.93333333333334;0;0.0;588.0;1018.2;465.0;130.93333333333334;160.4;130.93333333333334;649.0;529.6;702.6;232.4;0.0;1795.0;1568.4;1538.8;1770;2552
310;OLIVAR;0.0;0.0;161.8;0.0;140.6;138.8;0.0;0;501.6;445.2;483.4;371.0;0.0;18.8;0.0;1525.0;1540.4;2052.0;0.0;0.0;1383.8;1627.8000000000002;1292.0;1199;1542
311;LOS SAUCES;0.0;0.0;276.0;375.8;104.2;0.0;0.0;0;0.0;0.0;550.0;504.2;0.0;0.0;0.0;286.4;519.8;48.0;149.6;0.0;486.0;1025.2;1640.6;622;493
312;CHONCHI;0.0;0.0;0.0;0.0;488.0;80.80000000000001;0.0;0;0.0;299.8;920.0;0.0;0.0;80.80000000000001;0.0;476.0;2277.6;1517.6;144.0;0.0;610.8;1796.4;3337.0;1536;1198
313;QUILLON;0.0;144.0;1628.0;70.0;721.0;64.6;0.0;168;212.8;521.6;1472.4;257.0;0.0;218.6;0.0;813.6;1024.8000000000002;513.8;291.2;0.0;2792.0;2692.8;957.0;1896;1788
314;PAINE;130.0;0.0;0.0;790.4000000000001;3331.0;3727.0;0.0;0;1744.8000000000002;3209.0;2884.0;889.0;554.0;195.0;0.0;231.0;647.2;3538.0;1445.8000000000002;0.0;14977.2;2742.8;12455.4;5706;5970
315;SAGRADA FAMILIA;0.0;116.2;637.6;622.6;1382.2;697.2;0.0;0;0.0;308.8;705.0;0.0;0.0;23.200000000000003;0.0;281.0;1704.0;910.0;1157.6000000000001;0.0;1708.0;2539.2;2891.0;1459;1190
316;SAN ROSENDO;0.0;81.60000000000001;707.8;48.6;44.0;13.0;35.06666666666667;0;0.0;43.0;647.2;38.0;5.066666666666667;147.0;5.066666666666667;136.4;744.2;268.0;40.6;0.0;159.8;891.2;191.8;280;286
317;SAN MIGUEL;356.0;0.0;1987.0;2373.4;16372.4;1792.6;277.8666666666667;2815;2587.8;9209.0;2203.0;1601.0;730.8666666666667;613.6;277.8666666666667;599.0;2854.2;5863.0;2339.4;0.0;10987.2;11755.4;10488.4;7031;10910
318;MEJILLONES;61.6;0.0;101.60000000000001;64.2;191.0;179.2;0.0;0;0.0;750.2;636.8000000000001;191.0;245.0;127.2;0.0;1240.4;87.2;405.0;162.0;0.0;550.8;1043.0;94.2;928;1146
319;SANTA MARIA;0.0;0.0;0.0;0.0;481.8;0.0;41.333333333333336;0;0.0;485.2;466.40000000000003;0.0;41.333333333333336;0.0;41.333333333333336;1392.2;403.6;563.0;157.0;0.0;863.2;2366.0;1356.6;1219;1241
320;QUINTA DE TILCOCO;0.0;0.0;202.4;0.0;1099.8;73.6;0.0;0;0.0;380.8;1437.0;270.0;0.0;11.600000000000001;0.0;2210.8;1886.8000000000002;333.0;0.0;0.0;745.8;2083.6;1310.2;1424;1269
321;SAN PABLO;0.0;365.0;0.0;0.0;392.8;64.8;0.0;0;0.0;192.0;877.0;177.0;0.0;64.8;0.0;972.0;549.6;1086.0;308.20000000000005;0.0;946.4000000000001;1453.8000000000002;1549.6;899;918
322;ROMERAL;0.0;85.60000000000001;1171.8;1137.4;341.6;172.6;0.0;0;0.0;152.8;921.0;0.0;0.0;41.6;0.0;82.0;1585.4;1937.0;148.4;0.0;1694.0;2270.6000000000004;1522.0;1331;1444
323;NOGALES;0.0;0.0;0.0;0.0;504.0;511.20000000000005;0.0;0;0.0;1794.2;740.2;448.0;0.0;147.20000000000002;163.0;1062.4;1143.2;1315.4;530.4;0.0;1470.2;1628.2;1688.8000000000002;1602;1947
324;JUAN FERNANDEZ;0.0;0.0;0.0;0.0;385.8;3.2;1.866666666666667;0;0.0;18.4;9.0;6.0;1.866666666666667;3.2;2.866666666666667;8.4;0.8;5.0;5.0;0.0;17.0;106.8;6.2;68;21
325;RECOLETA;558.0;0.0;6376.0;1885.0;5667.8;1663.0;189.0666666666667;0;3883.0;24253.0;4179.2;5473.0;1481.0666666666666;1176.0;189.0666666666667;2029.0;1572.0;5549.8;3759.0;0.0;11728.2;10738.8;8390.6;11282;19762
326;NINHUE;0.0;56.0;0.0;54.0;0.0;222.6;0.0;0;0.0;0.0;1014.8000000000001;60.0;0.0;258.6;0.0;114.0;827.2;365.0;144.8;0.0;326.4;766.4;893.6;422;367
327;QUEMCHI;0.0;0.0;0.0;0.0;669.0;38.800000000000004;0.0;0;0.0;211.2;555.0;740.0;0.0;38.800000000000004;0.0;155.0;0.0;415.6;77.0;0.0;1312.0;1145.6;1858.4;1087;550
328;TILTIL;0.0;0.0;193.0;104.0;1338.8;0.0;112.80000000000001;0;100.0;1690.0;1246.0;572.2;112.80000000000001;675.0;112.80000000000001;1043.2;363.20000000000005;950.0;359.20000000000005;0.0;2287.0;1307.2;2033.2;1373;1616
329;PAREDONES;0.0;0.0;596.0;133.0;321.0;423.6;0.0;0;0.0;173.0;697.6;40.800000000000004;0.0;75.60000000000001;0.0;272.0;854.6;183.0;304.8;0.0;494.8;1132.6;1766.0;665;311
330;NACIMIENTO;0.0;127.2;753.4;731.0;1819.4;0.0;146.0;313;0.0;338.0;2643.0;967.4000000000001;20.0;92.0;20.0;569.4;3201.8;716.4;1111.2;0.0;3206.0;869.6;3919.4;2238;1974
331;RENAICO;0.0;0.0;468.0;253.0;801.0;0.0;0.0;0;0.0;0.0;608.0;0.0;0.0;386.0;0.0;746.2;885.0;99.0;168.0;0.0;1338.6000000000001;1569.0;875.6;1044;1059
332;CHAITEN;0.0;25.6;0.0;147.20000000000002;1041.6;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;380.40000000000003;614.0;0.0;0.0;76.80000000000001;823.8000000000001;176.0;401;205
333;VILLA ALEGRE;0.0;0.0;75.2;0.0;863.0;831.0;0.0;0;0.0;625.4;876.0;552.8;0.0;0.0;0.0;1316.4;732.0;989.4;97.60000000000001;0.0;886.6;2656.4;3110.6000000000004;964;1327
334;QUILACO;0.0;9.600000000000001;211.4;49.6;55.4;0.0;35.6;0;0.0;34.0;823.6;44.0;5.6000000000000005;0.0;5.6000000000000005;266.6;358.4;410.8;40.8;0.0;488.6;578.2;734.8;454;285
335;TIERRA AMARILLA;0.0;395.2;53.400000000000006;0.0;377.20000000000005;444.20000000000005;134.33333333333331;143;0.0;736.4000000000001;445.6;202.0;73.33333333333333;179.20000000000002;101.33333333333333;910.2;190.0;352.2;213.2;0.0;505.6;1360.2;840.4000000000001;1166;1109
336;VICTORIA;0.0;230.0;1214.0;3227.8;1420.8;0.0;0.0;0;0.0;59.0;948.8;0.0;0.0;1467.0;0.0;1780.0;1696.2;1229.0;1843.6000000000001;0.0;3043.0;2615.0;5018.8;2169;3330
337;HUARA;0.0;0.0;50.400000000000006;38.400000000000006;77.60000000000001;83.4;0.0;0;0.0;249.0;97.60000000000001;0.0;0.0;48.400000000000006;0.0;38.400000000000006;123.2;78.2;28.0;0.0;326.8;675.0;556.6;140;155
338;VALDIVIA;0.0;3577.0;0.0;3608.4;20339.4;4222.0;0.0;0;0.0;6933.0;6849.0;1297.0;0.0;0.0;0.0;5933.6;2420.8;24030.0;4136.6;0.0;19913.6;14040.2;4423.6;11705;17054
339;PERALILLO;0.0;0.0;151.4;701.8000000000001;121.0;400.8;0.0;0;0.0;351.0;800.0;164.0;0.0;40.800000000000004;0.0;330.0;1021.0;1742.8;95.0;0.0;2036.0;1143.6;1146.6;1003;705
340;TALTAL;28.0;0.0;107.2;224.20000000000002;276.0;78.8;0.0;0;0.0;641.6;641.2;135.0;0.0;28.8;0.0;266.20000000000005;932.0;777.8;773.2;0.0;277.8;799.8;294.4;886;783
341;CALAMA;1662.6;0.0;6515.6;3543.6;656.0;10000.0;904.8666666666667;0;0.0;3108.6;5504.8;7062.2;581.8666666666667;1332.0;500.8666666666667;988.4000000000001;5152.6;4206.2;3396.6;0.0;9688.8;5732.0;3273.6;10527;19035
342;YUNGAY;0.0;191.4;89.6;580.0;354.0;66.6;0.0;0;169.60000000000002;374.6;1230.8;612.0;0.0;72.6;0.0;807.0;2546.6000000000004;2680.0;193.0;0.0;1339.4;1882.0;973.0;1617;1572
343;ALTO HOSPICIO;1693.0;0.0;1519.0;585.2;1394.2;906.4000000000001;88.53333333333335;0;0.0;1286.0;4925.8;3612.2;247.53333333333336;698.4000000000001;253.53333333333336;1844.2;2194.8;1318.8;3415.0;0.0;5468.8;5943.2;1481.0;6560;9720
344;PANGUIPULLI;0.0;0.0;0.0;523.2;1714.4;164.0;0.0;0;0.0;920.4;647.0;1087.0;0.0;0.0;0.0;1010.2;3092.0;4041.0;0.0;0.0;3424.8;6368.6;3184.4;3444;3610
345;RIO BUENO;0.0;1683.0;0.0;180.0;0.0;0.0;0.0;0;0.0;0.0;2970.0;0.0;0.0;0.0;0.0;5995.0;0.0;4339.6;539.8;0.0;3575.8;5204.0;2010.0;1982;3052
